Date,City,Temp_Max,Temp_Min,Temp_Avg,Humidity,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2026-04-01,Chennai,41.1,33.1,37.6,65.3,0.0,17.5,Hot,Summer
2026-04-01,Kolkata,37.1,30.1,33.4,75.5,0.0,17.9,Partly Cloudy,Summer
2026-04-02,Hyderabad,37.0,28.1,33.1,52.2,0.0,13.3,Sunny,Summer
2026-04-02,Delhi,43.2,33.2,38.7,33.7,0.0,14.9,Hot,Summer
2026-04-02,Mumbai,37.3,29.5,33.6,82.7,0.0,5.9,Cloudy,Summer
2026-04-02,Bangalore,34.2,24.2,29.6,73.5,0.0,15.8,Partly Cloudy,Summer
2026-04-02,Chennai,43.5,32.4,38.3,80.9,0.0,8.2,Cloudy,Summer
2026-04-02,Kolkata,38.1,28.0,32.3,75.2,0.0,14.4,Hot,Summer
2026-04-03,Hyderabad,36.0,27.9,32.1,43.5,1.6,8.7,Partly Cloudy,Summer
2026-04-03,Delhi,40.8,33.8,37.1,38.6,0.0,16.9,Hot,Summer
2026-04-03,Mumbai,41.1,34.3,38.0,62.8,0.0,11.4,Hot,Summer
2026-04-03,Bangalore,36.5,25.7,31.2,52.3,0.0,9.4,Sunny,Summer
2026-04-03,Chennai,40.4,32.7,36.1,68.0,0.0,9.5,Hot,Summer
2026-04-03,Kolkata,40.8,28.3,34.1,71.7,1.5,16.4,Hot,Summer
2026-04-04,Hyderabad,40.0,31.9,35.8,60.4,0.0,10.7,Hot,Summer
2026-04-04,Delhi,41.1,33.5,38.0,35.9,2.6,16.4,Hot,Summer
2026-04-04,Mumbai,40.2,32.1,36.4,79.2,0.0,14.8,Hot,Summer
2026-04-04,Bangalore,34.4,25.8,31.2,55.2,0.6,9.3,Partly Cloudy,Summer
2026-04-04,Chennai,41.2,34.5,37.6,70.2,0.0,8.8,Hot,Summer
2026-04-04,Kolkata,42.5,33.5,36.5,83.2,0.0,16.4,Cloudy,Summer
2026-04-05,Hyderabad,40.6,29.5,34.0,52.0,0.0,13.8,Hot,Summer
2026-04-05,Delhi,45.3,35.2,39.6,50.4,1.6,6.6,Hot,Summer
2026-04-05,Mumbai,39.9,31.0,34.9,75.3,0.0,7.8,Hot,Summer
2026-04-05,Bangalore,33.1,22.1,28.1,56.0,0.0,15.6,Sunny,Summer
2026-04-05,Chennai,42.8,33.1,38.5,69.0,0.0,11.5,Hot,Summer
2026-04-05,Kolkata,40.0,29.5,34.1,76.5,0.0,12.2,Hot,Summer
2026-04-06,Hyderabad,38.7,30.2,35.6,55.7,0.0,5.7,Hot,Summer
2026-04-06,Delhi,43.3,35.8,39.0,44.0,0.0,10.7,Hot,Summer
2026-04-06,Mumbai,40.6,32.5,37.5,63.1,0.0,16.0,Hot,Summer
2026-04-06,Bangalore,33.2,24.3,29.7,69.0,0.0,7.5,Sunny,Summer
2026-04-06,Chennai,40.5,32.8,37.2,74.9,0.0,17.4,Hot,Summer
2026-04-06,Kolkata,38.8,31.3,34.4,71.6,0.0,17.6,Hot,Summer
2026-04-07,Hyderabad,38.3,29.7,35.1,68.9,0.0,10.5,Hot,Summer
2026-04-07,Delhi,40.2,34.0,37.1,44.3,0.6,7.1,Hot,Summer
2026-04-07,Mumbai,39.7,29.4,33.6,73.4,0.0,13.0,Hot,Summer
2026-04-07,Bangalore,32.6,23.9,28.0,58.0,0.0,8.2,Sunny,Summer
2026-04-07,Chennai,41.5,31.7,35.4,70.6,0.0,15.8,Hot,Summer
2026-04-07,Kolkata,40.0,31.9,36.0,68.1,0.0,10.0,Hot,Summer
2026-04-08,Hyderabad,39.7,28.3,33.9,50.6,0.0,15.2,Hot,Summer
2026-04-08,Delhi,41.0,33.1,37.1,43.5,0.0,16.9,Hot,Summer
2026-04-08,Mumbai,40.8,31.7,35.0,74.1,0.0,9.4,Hot,Summer
2026-04-08,Bangalore,32.7,24.8,29.4,53.9,0.0,11.8,Sunny,Summer
2026-04-08,Chennai,42.6,32.9,36.6,62.9,0.0,16.3,Hot,Summer
2026-04-08,Kolkata,37.1,30.7,33.8,76.9,0.0,10.8,Sunny,Summer
2026-04-09,Hyderabad,38.8,31.3,35.6,49.0,0.0,8.5,Hot,Summer
2026-04-09,Delhi,37.7,30.1,34.4,34.8,0.0,9.9,Partly Cloudy,Summer
2026-04-09,Mumbai,41.7,30.8,35.9,70.7,0.0,12.8,Hot,Summer
2026-04-09,Bangalore,37.7,26.5,32.4,72.6,0.0,5.4,Clear,Summer
2026-04-09,Chennai,38.2,29.7,34.6,84.3,0.0,15.7,Cloudy,Summer
2026-04-09,Kolkata,40.6,30.1,34.9,70.7,0.0,12.0,Hot,Summer
2026-04-10,Hyderabad,39.6,29.6,35.3,44.6,0.0,7.1,Hot,Summer
2026-04-10,Delhi,39.9,31.0,36.7,33.4,2.0,14.1,Hot,Summer
2026-04-10,Mumbai,43.1,32.8,37.4,68.3,0.0,9.1,Hot,Summer
2026-04-10,Bangalore,32.0,24.7,28.4,61.5,0.0,8.9,Sunny,Summer
2026-04-10,Chennai,40.9,31.5,36.2,81.0,0.4,9.1,Cloudy,Summer
2026-04-10,Kolkata,40.3,27.8,33.6,67.6,0.0,5.7,Hot,Summer
2026-04-11,Hyderabad,38.7,29.3,33.3,54.8,0.0,12.6,Hot,Summer
2026-04-11,Delhi,41.3,32.2,35.8,56.7,0.0,6.9,Hot,Summer
2026-04-11,Mumbai,43.0,31.7,36.9,84.8,0.0,12.1,Cloudy,Summer
2026-04-11,Bangalore,33.2,23.5,29.5,72.3,0.0,13.5,Partly Cloudy,Summer
2026-04-11,Chennai,39.1,29.9,34.6,56.2,0.0,8.9,Hot,Summer
2026-04-11,Kolkata,41.1,31.6,35.4,63.1,0.0,13.6,Hot,Summer
2026-04-12,Hyderabad,40.6,31.5,36.2,45.1,0.0,11.1,Hot,Summer
2026-04-12,Delhi,42.8,34.5,37.5,41.0,0.0,8.5,Hot,Summer
2026-04-12,Mumbai,40.2,28.7,33.9,85.8,0.0,12.7,Cloudy,Summer
2026-04-12,Bangalore,37.1,26.3,31.9,73.9,0.0,15.3,Partly Cloudy,Summer
2026-04-12,Chennai,39.6,30.6,35.7,62.9,0.0,12.7,Hot,Summer
2026-04-12,Kolkata,41.8,31.7,36.7,58.7,0.0,14.0,Hot,Summer
2026-04-13,Hyderabad,35.9,28.6,32.8,65.4,0.0,12.8,Sunny,Summer
2026-04-13,Delhi,38.7,30.5,34.3,50.5,0.0,10.0,Hot,Summer
2026-04-13,Mumbai,40.7,31.6,35.3,64.0,0.0,5.9,Hot,Summer
2026-04-13,Bangalore,34.6,24.7,29.0,57.7,0.0,8.4,Partly Cloudy,Summer
2026-04-13,Chennai,42.0,33.5,37.5,55.4,0.0,17.1,Hot,Summer
2026-04-13,Kolkata,38.4,29.1,34.1,66.5,0.0,12.4,Hot,Summer
2026-04-14,Hyderabad,41.0,30.6,35.2,45.7,0.0,12.0,Hot,Summer
2026-04-14,Delhi,44.7,33.7,38.6,55.2,0.6,13.2,Hot,Summer
2026-04-14,Mumbai,37.2,29.8,33.8,67.2,0.0,16.5,Clear,Summer
2026-04-14,Bangalore,34.9,27.4,30.6,64.4,0.0,17.4,Clear,Summer
2026-04-14,Chennai,39.4,32.4,36.2,66.4,0.0,5.2,Hot,Summer
2026-04-14,Kolkata,38.9,27.2,32.5,69.8,0.0,11.7,Hot,Summer
2026-04-15,Hyderabad,39.1,29.0,34.6,63.2,0.0,12.2,Hot,Summer
2026-04-15,Delhi,42.9,34.3,38.4,42.9,0.0,12.5,Hot,Summer
2026-04-15,Mumbai,38.8,30.3,34.5,72.7,0.0,7.7,Hot,Summer
2026-04-15,Bangalore,35.6,25.1,29.9,62.2,0.0,16.6,Sunny,Summer
2026-04-15,Chennai,37.7,30.1,34.7,76.1,0.0,7.1,Clear,Summer
2026-04-15,Kolkata,39.7,29.1,34.9,59.7,0.0,9.7,Hot,Summer
2026-04-16,Hyderabad,43.1,31.0,36.7,48.2,0.0,11.6,Hot,Summer
2026-04-16,Delhi,37.0,27.4,33.4,55.0,0.0,7.6,Clear,Summer
2026-04-16,Mumbai,40.1,29.0,34.6,60.4,0.0,13.3,Hot,Summer
2026-04-16,Bangalore,37.0,25.0,30.6,53.7,0.0,11.5,Partly Cloudy,Summer
2026-04-16,Chennai,42.6,33.9,38.1,55.9,0.0,16.7,Hot,Summer
2026-04-16,Kolkata,36.5,29.0,33.3,59.4,0.0,14.1,Partly Cloudy,Summer
2026-04-17,Hyderabad,36.6,29.0,32.1,61.1,0.0,13.8,Sunny,Summer
2026-04-17,Delhi,41.4,30.9,36.2,54.0,0.0,10.3,Hot,Summer
2026-04-17,Mumbai,38.6,29.6,35.4,77.2,0.0,5.9,Hot,Summer
2026-04-17,Bangalore,35.7,26.6,31.3,58.8,0.0,15.2,Sunny,Summer
2026-04-17,Chennai,40.0,29.5,34.5,83.7,0.0,11.4,Cloudy,Summer
2026-04-17,Kolkata,40.5,30.8,35.8,77.4,0.0,10.0,Hot,Summer
2026-04-18,Hyderabad,36.6,29.3,32.8,54.4,0.0,9.5,Partly Cloudy,Summer
2026-04-18,Delhi,40.2,32.1,36.0,45.2,0.0,14.4,Hot,Summer
2026-04-18,Mumbai,42.0,32.7,36.2,72.9,0.0,15.4,Hot,Summer
2026-04-18,Bangalore,36.6,24.7,30.1,66.6,0.0,14.5,Sunny,Summer
2026-04-18,Chennai,41.0,32.1,37.7,84.7,0.0,17.1,Cloudy,Summer
2026-04-18,Kolkata,41.3,32.0,36.8,67.9,0.0,13.9,Hot,Summer
2026-04-19,Hyderabad,39.5,29.6,35.4,66.1,0.0,7.5,Hot,Summer
2026-04-19,Delhi,38.3,28.3,34.1,51.8,0.1,17.7,Hot,Summer
2026-04-19,Mumbai,36.6,30.1,33.5,79.2,1.9,11.3,Sunny,Summer
2026-04-19,Bangalore,33.5,25.2,29.2,55.8,0.6,14.0,Partly Cloudy,Summer
2026-04-19,Chennai,43.5,31.4,36.7,78.3,0.0,16.0,Hot,Summer
2026-04-19,Kolkata,42.0,32.2,35.5,86.1,0.0,9.6,Cloudy,Summer
2026-04-20,Hyderabad,37.2,28.3,32.4,62.0,0.0,10.5,Partly Cloudy,Summer
2026-04-20,Delhi,38.7,31.5,35.3,38.2,0.0,8.3,Hot,Summer
2026-04-20,Mumbai,41.8,34.1,37.6,69.9,0.0,16.3,Hot,Summer
2026-04-20,Bangalore,37.1,26.6,31.3,53.0,0.0,17.2,Partly Cloudy,Summer
2026-04-20,Chennai,40.0,30.2,35.7,69.9,0.0,17.4,Hot,Summer
2026-04-20,Kolkata,38.6,27.2,32.7,75.9,0.0,8.6,Hot,Summer
2026-04-21,Hyderabad,36.5,29.0,33.5,66.9,0.0,9.0,Partly Cloudy,Summer
2026-04-21,Delhi,39.3,32.7,36.1,44.9,0.0,15.1,Hot,Summer
2026-04-21,Mumbai,41.1,30.1,35.6,64.1,0.0,7.3,Hot,Summer
2026-04-21,Bangalore,38.6,28.9,32.0,63.3,0.0,15.7,Hot,Summer
2026-04-21,Chennai,45.4,35.6,38.6,78.4,0.0,8.8,Hot,Summer
2026-04-21,Kolkata,40.0,32.5,36.3,77.8,0.0,11.6,Hot,Summer
2026-04-22,Hyderabad,39.2,31.5,35.4,48.2,0.0,10.7,Hot,Summer
2026-04-22,Delhi,42.5,34.6,38.1,36.6,0.0,13.9,Hot,Summer
2026-04-22,Mumbai,40.1,28.2,33.3,66.6,0.0,14.9,Hot,Summer
2026-04-22,Bangalore,33.4,23.9,29.2,74.1,0.0,6.9,Clear,Summer
2026-04-22,Chennai,43.4,33.8,37.2,62.7,0.0,10.7,Hot,Summer
2026-04-22,Kolkata,37.1,28.3,32.4,64.5,0.0,11.5,Clear,Summer
2026-04-23,Hyderabad,41.2,32.1,35.7,42.3,0.0,13.2,Hot,Summer
2026-04-23,Delhi,44.5,34.6,39.6,58.6,0.0,10.4,Hot,Summer
2026-04-23,Mumbai,41.7,32.9,36.9,60.6,0.0,8.6,Hot,Summer
2026-04-23,Bangalore,38.5,27.9,32.0,68.7,0.0,5.8,Hot,Summer
2026-04-23,Chennai,45.6,33.8,39.0,78.5,0.0,7.8,Hot,Summer
2026-04-23,Kolkata,38.8,30.9,35.3,69.3,0.0,12.0,Hot,Summer
2026-04-24,Hyderabad,37.9,26.2,32.1,66.7,1.3,5.2,Partly Cloudy,Summer
2026-04-24,Delhi,38.1,27.1,32.6,56.4,1.3,17.7,Hot,Summer
2026-04-24,Mumbai,40.5,29.6,34.0,87.1,0.0,5.5,Cloudy,Summer
2026-04-24,Bangalore,33.4,24.4,29.9,72.0,0.0,14.4,Clear,Summer
2026-04-24,Chennai,42.0,33.7,38.4,61.5,0.0,15.9,Hot,Summer
2026-04-24,Kolkata,38.9,28.3,34.2,61.1,0.0,9.3,Hot,Summer
2026-04-25,Hyderabad,37.9,28.5,32.9,64.2,0.1,9.6,Clear,Summer
2026-04-25,Delhi,42.9,32.2,36.5,52.2,0.0,12.9,Hot,Summer
2026-04-25,Mumbai,42.2,33.1,36.3,78.4,0.0,8.0,Hot,Summer
2026-04-25,Bangalore,36.2,28.0,31.4,52.1,0.0,11.1,Partly Cloudy,Summer
2026-04-25,Chennai,41.9,30.6,35.4,69.1,0.8,16.5,Hot,Summer
2026-04-25,Kolkata,42.6,33.0,36.5,86.1,0.0,14.6,Cloudy,Summer
2026-04-26,Hyderabad,39.9,30.5,36.1,56.2,0.0,16.4,Hot,Summer
2026-04-26,Delhi,39.2,31.8,35.3,44.7,0.9,14.8,Hot,Summer
2026-04-26,Mumbai,41.6,32.2,37.8,73.9,0.0,6.3,Hot,Summer
2026-04-26,Bangalore,37.0,26.9,32.0,72.2,0.0,5.5,Clear,Summer
2026-04-26,Chennai,42.5,33.3,38.4,75.6,0.0,8.7,Hot,Summer
2026-04-26,Kolkata,38.9,30.0,34.6,65.5,0.0,12.4,Hot,Summer
2026-04-27,Hyderabad,37.4,29.3,34.2,64.0,0.0,10.8,Sunny,Summer
2026-04-27,Delhi,38.7,29.2,34.4,59.2,0.0,8.1,Hot,Summer
2026-04-27,Mumbai,42.0,32.4,37.0,83.3,0.0,6.7,Cloudy,Summer
2026-04-27,Bangalore,34.6,24.3,29.2,51.0,3.4,7.0,Clear,Summer
2026-04-27,Chennai,41.9,33.9,37.7,66.3,0.0,6.8,Hot,Summer
2026-04-27,Kolkata,40.4,31.1,35.7,75.7,0.0,5.1,Hot,Summer
2026-04-28,Hyderabad,40.1,30.1,35.2,52.6,0.0,5.1,Hot,Summer
2026-04-28,Delhi,37.5,30.3,33.9,47.5,0.0,8.4,Sunny,Summer
2026-04-28,Mumbai,40.0,32.1,36.8,82.2,0.0,15.3,Cloudy,Summer
2026-04-28,Bangalore,38.7,27.2,32.5,73.2,1.6,11.7,Hot,Summer
2026-04-28,Chennai,43.6,34.5,37.6,74.1,2.0,17.6,Hot,Summer
2026-04-28,Kolkata,40.6,29.2,34.5,64.4,0.0,14.7,Hot,Summer
2026-04-29,Hyderabad,41.0,29.3,35.0,55.3,0.0,7.1,Hot,Summer
2026-04-29,Delhi,38.4,32.1,35.2,38.0,0.0,5.1,Hot,Summer
2026-04-29,Mumbai,41.4,33.1,36.6,64.4,0.0,16.7,Hot,Summer
2026-04-29,Bangalore,38.0,29.6,32.7,68.3,0.0,8.7,Partly Cloudy,Summer
2026-04-29,Chennai,39.7,30.9,35.9,55.4,0.0,7.8,Hot,Summer
2026-04-29,Kolkata,42.2,32.5,36.2,80.2,0.0,16.7,Cloudy,Summer
2026-04-30,Hyderabad,35.9,29.2,32.2,59.4,0.0,8.2,Sunny,Summer
2026-04-30,Delhi,39.4,28.0,33.8,31.5,0.0,9.6,Hot,Summer
2026-04-30,Mumbai,43.7,34.4,37.9,73.0,0.6,6.4,Hot,Summer
2026-04-30,Bangalore,38.2,25.8,31.7,61.2,0.0,5.1,Hot,Summer
2026-04-30,Chennai,43.8,33.6,38.7,72.3,0.0,9.8,Hot,Summer
2026-04-30,Kolkata,41.2,31.9,36.8,68.7,3.3,13.3,Hot,Summer
2026-05-01,Hyderabad,40.5,29.1,34.3,46.0,0.0,9.5,Hot,Summer
2026-05-01,Delhi,39.1,30.4,33.7,34.9,0.0,13.9,Hot,Summer
2026-05-01,Mumbai,39.6,29.7,35.2,68.1,0.0,15.5,Hot,Summer
2026-05-01,Bangalore,36.9,26.7,32.4,59.7,0.0,10.3,Sunny,Summer
2026-05-01,Chennai,41.2,31.2,36.4,62.3,0.0,8.2,Hot,Summer
2026-05-01,Kolkata,37.5,28.6,32.5,73.8,0.0,9.7,Clear,Summer
2026-05-02,Hyderabad,42.4,32.0,36.3,50.1,0.0,5.5,Hot,Summer
2026-05-02,Delhi,39.6,30.2,33.8,58.5,0.0,10.3,Hot,Summer
2026-05-02,Mumbai,40.0,27.4,33.2,74.8,0.0,17.8,Hot,Summer
2026-05-02,Bangalore,32.6,24.1,29.4,65.8,0.5,16.2,Sunny,Summer
2026-05-02,Chennai,41.0,32.8,37.8,59.2,0.0,11.7,Hot,Summer
2026-05-02,Kolkata,38.1,26.4,32.2,78.1,1.6,13.1,Hot,Summer
2026-05-03,Hyderabad,38.9,29.4,33.0,60.8,0.6,17.4,Hot,Summer
2026-05-03,Delhi,42.5,32.5,36.5,55.0,0.2,15.2,Hot,Summer
2026-05-03,Mumbai,39.0,31.7,34.8,87.3,1.0,15.3,Cloudy,Summer
2026-05-03,Bangalore,35.4,26.7,31.3,61.8,0.0,17.9,Sunny,Summer
2026-05-03,Chennai,39.9,31.0,35.9,67.0,0.0,5.4,Hot,Summer
2026-05-03,Kolkata,43.5,32.4,36.9,59.6,1.1,6.6,Hot,Summer
2026-05-04,Hyderabad,38.1,30.1,33.8,65.5,0.0,17.1,Hot,Summer
2026-05-04,Delhi,43.0,33.4,37.6,59.2,0.5,7.5,Hot,Summer
2026-05-04,Mumbai,39.9,32.1,36.8,72.0,0.0,13.9,Hot,Summer
2026-05-04,Bangalore,39.8,29.1,33.0,72.6,0.0,5.9,Hot,Summer
2026-05-04,Chennai,43.6,34.4,38.5,64.9,0.0,15.4,Hot,Summer
2026-05-04,Kolkata,42.7,32.6,35.8,72.3,0.0,10.7,Hot,Summer
2026-05-05,Hyderabad,39.1,27.8,32.5,56.9,0.0,11.4,Hot,Summer
2026-05-05,Delhi,43.4,33.4,36.5,30.3,0.0,14.5,Hot,Summer
2026-05-05,Mumbai,36.6,27.7,33.5,87.7,0.0,18.0,Cloudy,Summer
2026-05-05,Bangalore,34.5,24.4,30.1,49.6,0.0,16.5,Partly Cloudy,Summer
2026-05-05,Chennai,41.7,35.1,38.6,61.2,0.0,15.5,Hot,Summer
2026-05-05,Kolkata,42.7,33.8,36.8,72.7,0.0,15.9,Hot,Summer
2026-05-06,Hyderabad,40.6,29.1,34.6,45.0,0.0,16.6,Hot,Summer
2026-05-06,Delhi,42.1,31.8,35.4,36.6,0.0,16.5,Hot,Summer
2026-05-06,Mumbai,41.1,31.5,34.7,65.5,4.8,6.6,Hot,Summer
2026-05-06,Bangalore,35.3,25.0,28.9,71.3,0.0,17.3,Partly Cloudy,Summer
2026-05-06,Chennai,41.3,33.0,37.3,77.0,0.0,6.2,Hot,Summer
2026-05-06,Kolkata,37.7,27.8,33.3,73.7,0.0,7.6,Sunny,Summer
2026-05-07,Hyderabad,37.9,30.7,34.2,64.7,0.0,17.2,Partly Cloudy,Summer
2026-05-07,Delhi,40.7,30.1,36.0,38.9,0.0,17.5,Hot,Summer
2026-05-07,Mumbai,39.3,28.3,34.0,68.9,0.0,12.6,Hot,Summer
2026-05-07,Bangalore,34.0,24.4,28.7,55.1,0.0,16.9,Sunny,Summer
2026-05-07,Chennai,40.5,34.1,37.2,63.8,0.0,6.1,Hot,Summer
2026-05-07,Kolkata,40.2,30.9,34.4,78.2,0.0,14.2,Hot,Summer
2026-05-08,Hyderabad,36.2,27.0,32.2,55.7,0.0,11.6,Partly Cloudy,Summer
2026-05-08,Delhi,43.7,32.9,38.4,39.8,0.0,12.5,Hot,Summer
2026-05-08,Mumbai,40.3,31.0,36.3,67.8,1.3,12.1,Hot,Summer
2026-05-08,Bangalore,35.0,27.9,31.4,74.5,0.0,14.4,Sunny,Summer
2026-05-08,Chennai,39.7,30.5,34.3,68.1,0.0,11.2,Hot,Summer
2026-05-08,Kolkata,37.7,28.3,32.4,80.4,0.1,7.6,Cloudy,Summer
2026-05-09,Hyderabad,36.3,30.2,33.3,51.9,0.0,12.8,Sunny,Summer
2026-05-09,Delhi,42.9,33.3,37.1,48.3,0.0,14.5,Hot,Summer
2026-05-09,Mumbai,40.2,29.1,33.9,80.4,0.0,12.7,Cloudy,Summer
2026-05-09,Bangalore,34.9,25.4,29.3,57.5,0.0,6.2,Sunny,Summer
2026-05-09,Chennai,42.0,31.9,35.1,79.1,0.0,11.6,Hot,Summer
2026-05-09,Kolkata,39.1,31.2,35.1,81.7,0.0,12.4,Cloudy,Summer
2026-05-10,Hyderabad,38.9,26.6,32.2,59.6,0.0,8.6,Hot,Summer
2026-05-10,Delhi,45.3,35.2,38.8,41.6,0.0,6.1,Hot,Summer
2026-05-10,Mumbai,42.2,30.7,35.4,79.8,0.0,5.5,Hot,Summer
2026-05-10,Bangalore,34.0,24.4,28.5,66.8,0.0,15.3,Clear,Summer
2026-05-10,Chennai,42.0,30.5,36.2,63.1,0.0,11.6,Hot,Summer
2026-05-10,Kolkata,37.4,30.2,33.7,72.9,0.0,8.8,Sunny,Summer
2026-05-11,Hyderabad,40.2,31.9,36.7,62.4,0.0,9.7,Hot,Summer
2026-05-11,Delhi,44.0,35.9,40.0,58.4,0.0,10.8,Hot,Summer
2026-05-11,Mumbai,37.6,27.7,33.7,84.0,3.0,16.5,Cloudy,Summer
2026-05-11,Bangalore,38.1,28.0,32.0,59.6,0.0,14.2,Hot,Summer
2026-05-11,Chennai,41.0,31.5,36.9,71.4,0.0,13.9,Hot,Summer
2026-05-11,Kolkata,39.2,27.6,32.5,84.9,0.0,16.4,Cloudy,Summer
2026-05-12,Hyderabad,38.8,28.6,34.5,44.9,1.2,15.5,Hot,Summer
2026-05-12,Delhi,43.5,31.1,36.9,46.3,0.0,7.9,Hot,Summer
2026-05-12,Mumbai,40.7,29.7,34.2,66.9,0.0,11.6,Hot,Summer
2026-05-12,Bangalore,37.6,27.8,31.7,61.9,0.0,8.2,Sunny,Summer
2026-05-12,Chennai,39.2,30.7,35.9,66.8,0.0,10.7,Hot,Summer
2026-05-12,Kolkata,40.6,33.6,36.9,84.7,0.0,17.3,Cloudy,Summer
2026-05-13,Hyderabad,42.2,32.1,35.5,41.1,0.0,11.6,Hot,Summer
2026-05-13,Delhi,45.0,34.7,39.8,40.4,0.0,15.0,Hot,Summer
2026-05-13,Mumbai,40.1,30.8,36.5,78.4,0.0,5.5,Hot,Summer
2026-05-13,Bangalore,33.5,23.1,28.0,48.8,0.0,5.9,Partly Cloudy,Summer
2026-05-13,Chennai,40.5,31.5,37.4,81.2,0.0,10.0,Cloudy,Summer
2026-05-13,Kolkata,36.5,27.4,32.9,68.6,0.0,5.2,Sunny,Summer
2026-05-14,Hyderabad,39.5,29.5,33.9,53.4,0.0,8.0,Hot,Summer
2026-05-14,Delhi,40.3,32.0,35.6,58.0,0.1,8.4,Hot,Summer
2026-05-14,Mumbai,39.5,29.7,33.5,62.4,0.0,5.1,Hot,Summer
2026-05-14,Bangalore,39.0,28.5,32.1,69.7,0.0,14.2,Hot,Summer
2026-05-14,Chennai,39.2,29.1,34.9,65.2,0.0,17.8,Hot,Summer
2026-05-14,Kolkata,37.8,26.9,32.6,61.9,0.0,17.3,Clear,Summer
2026-05-15,Hyderabad,40.1,28.0,33.9,45.4,0.0,16.3,Hot,Summer
2026-05-15,Delhi,41.0,30.7,35.9,33.9,0.0,12.1,Hot,Summer
2026-05-15,Mumbai,42.0,29.8,35.5,63.6,0.0,13.8,Hot,Summer
2026-05-15,Bangalore,36.1,26.5,32.3,62.4,0.0,7.3,Sunny,Summer
2026-05-15,Chennai,43.9,31.5,37.4,74.5,0.0,5.5,Hot,Summer
2026-05-15,Kolkata,38.8,29.4,33.4,72.1,3.0,5.4,Hot,Summer
2026-05-16,Hyderabad,37.2,27.3,32.7,57.3,0.0,8.1,Sunny,Summer
2026-05-16,Delhi,39.1,29.0,33.9,40.3,0.0,6.6,Hot,Summer
2026-05-16,Mumbai,42.1,31.2,36.5,68.4,0.0,7.1,Hot,Summer
2026-05-16,Bangalore,34.7,23.4,28.2,46.6,0.0,9.4,Clear,Summer
2026-05-16,Chennai,39.7,31.3,34.6,62.1,0.0,14.7,Hot,Summer
2026-05-16,Kolkata,41.2,30.5,34.5,70.1,0.0,16.8,Hot,Summer
2026-05-17,Hyderabad,39.6,27.4,33.0,57.3,0.0,15.0,Hot,Summer
2026-05-17,Delhi,41.0,30.6,35.7,46.3,0.0,10.3,Hot,Summer
2026-05-17,Mumbai,39.7,32.9,35.9,64.5,0.0,17.9,Hot,Summer
2026-05-17,Bangalore,33.4,25.0,28.1,50.4,0.0,16.8,Partly Cloudy,Summer
2026-05-17,Chennai,39.6,29.2,34.8,62.0,0.0,14.2,Hot,Summer
2026-05-17,Kolkata,39.1,27.3,32.4,85.9,0.0,16.7,Cloudy,Summer
2026-05-18,Hyderabad,40.5,30.7,34.3,60.9,0.0,15.7,Hot,Summer
2026-05-18,Delhi,44.1,33.6,37.3,43.2,0.0,15.8,Hot,Summer
2026-05-18,Mumbai,43.7,33.7,37.1,69.8,0.0,9.0,Hot,Summer
2026-05-18,Bangalore,37.8,28.4,32.4,74.2,0.0,9.9,Sunny,Summer
2026-05-18,Chennai,45.5,34.3,38.6,78.9,0.0,13.0,Hot,Summer
2026-05-18,Kolkata,38.2,27.0,32.7,85.2,0.0,14.4,Cloudy,Summer
2026-05-19,Hyderabad,40.2,30.9,35.7,59.7,1.8,9.8,Hot,Summer
2026-05-19,Delhi,40.4,30.4,36.4,37.2,0.0,5.2,Hot,Summer
2026-05-19,Mumbai,40.8,30.8,36.5,60.3,0.0,7.3,Hot,Summer
2026-05-19,Bangalore,33.4,24.7,29.7,55.1,0.3,13.8,Clear,Summer
2026-05-19,Chennai,38.9,28.5,34.1,55.3,0.0,10.5,Hot,Summer
2026-05-19,Kolkata,42.6,31.4,35.6,70.0,0.0,13.9,Hot,Summer
2026-05-20,Hyderabad,40.0,28.6,34.5,45.3,0.0,13.1,Hot,Summer
2026-05-20,Delhi,40.2,28.8,34.5,42.9,0.0,6.6,Hot,Summer
2026-05-20,Mumbai,40.1,32.8,36.6,75.9,0.0,16.7,Hot,Summer
2026-05-20,Bangalore,33.9,23.1,28.9,46.9,0.0,8.6,Sunny,Summer
2026-05-20,Chennai,37.6,30.9,34.1,63.0,0.0,13.8,Partly Cloudy,Summer
2026-05-20,Kolkata,40.8,29.4,34.2,83.9,0.0,6.5,Cloudy,Summer
2026-05-21,Hyderabad,38.5,27.6,32.8,46.6,0.0,11.4,Hot,Summer
2026-05-21,Delhi,37.3,27.6,33.0,47.5,0.0,13.7,Clear,Summer
2026-05-21,Mumbai,41.8,30.2,35.0,77.5,0.0,10.9,Hot,Summer
2026-05-21,Bangalore,36.8,26.2,31.8,46.2,3.0,9.7,Partly Cloudy,Summer
2026-05-21,Chennai,43.0,33.6,36.9,67.2,0.0,10.4,Hot,Summer
2026-05-21,Kolkata,43.4,31.8,36.9,83.9,0.0,8.2,Cloudy,Summer
2026-05-22,Hyderabad,37.7,27.6,32.5,64.5,1.0,10.4,Partly Cloudy,Summer
2026-05-22,Delhi,40.9,31.2,36.1,43.8,0.0,17.0,Hot,Summer
2026-05-22,Mumbai,39.0,30.6,35.9,70.0,0.0,13.1,Hot,Summer
